# Talk Dialog

鹿野院平藏: 嗯，今天花见坂的治安还算不错嘛。
鹿野院平藏: 呼啊——
鹿野院平藏: 哎呀，出都出来了，先吃点东西，再回去向九条大人交差…
    Option 1:
        旅行者: 抓到你了！
    Option 2:
        旅行者: 没有专心工作的侦探！
鹿野院平藏: 错误！我作为同心的工作刚刚结束了，作为侦探的工作还没有开始。
鹿野院平藏: #旅行者，你这句指控有点太不严谨了。
    Option 1:
        旅行者: 平藏又在玩文字游戏了。
    Option 2:
        旅行者: 那你什么时候开始侦探工作？
鹿野院平藏: 我刚才可没开玩笑。我正准备开始侦探工作呢。
鹿野院平藏: 最近，花见坂附近出现了一群到处兜售违禁药水的人。
鹿野院平藏: 那群人原本是正经的生意人，也不知道怎么的，突然走了偏路。
鹿野院平藏: 他们拿原来的正经生意做掩护，一直和我们绕圈子，同心们追查了好久，也找不到决定性的证据。
鹿野院平藏: 所以，我就打算以我自己的方法，来为这桩案子找到突破口。
    Option 1:
        旅行者: 要帮忙吗？
    Option 2:
        旅行者: 我们一起？
鹿野院平藏: #哈哈哈，谢谢你啦，旅行者。但这件案子的严重程度还没到需要你出手的份上。
鹿野院平藏: 我已经拜托了珊瑚她们暗中调查了一段时间，线索搜集得差不多了。
鹿野院平藏: 接下来…就要看我的了。
    Option 1:
        旅行者: 名侦探平藏一定没问题。
    Option 2:
        旅行者: 肯定能顺利破案。
鹿野院平藏: #那就借你吉言了，旅行者。
鹿野院平藏: 要是这桩案子真能顺利结案，我一定请你吃好吃的。
