# Talk Dialog

派蒙: 咦？是我看花眼了吗，办公桌后面坐着的竟然是…
旅行者: 哦不，公爵变成美露莘了！
派蒙: 不对吧！这明明是…
旅行者: 抱歉看错了，原来是变成了龙蜥。
派蒙: 你这家伙在说什么呢！
派蒙: #对不起，珀西芙，旅行者现在不太清醒…
    Option 1:
        旅行者: 嘿嘿，开个玩笑…
    Option 2:
        旅行者: 你好呀，珀西芙。
珀西芙: 早上，中午，晚上，珀西芙！
派蒙: 你也好，珀西芙。不过，怎么会出现在梅洛彼得堡呢…
    Option 1:
        旅行者: 是犯事了吗？
        派蒙: 珀西芙能做什么坏事？造成枫丹汐藻大灭绝吗？
    Option 2:
        旅行者: 是入职了吗？
        派蒙: 想象不出珀西芙能在这做什么工作…带着龙蜥在海里绕圈巡逻吗？
珀西芙: 大亮光，美露莘…珀西芙，饿…
派蒙: 唔…虽然不知道大亮光是什么东西，但饿了的问题倒是可以轻松解决。
派蒙: #旅行者，你包里一定有好吃的吧，要不…
珀西芙: 啊…莱！莱！
莱欧斯利: 来了，来了。
莱欧斯利: 哦？竟然还有其他贵客。不过请稍等，让我先把东西放下。
莱欧斯利: 真没想到，整天在这里坐享其成的我，竟然还有需要去水里觅食的时候。
派蒙: 我也没想到，这种事情竟然需要公爵大人亲自去做吗？
莱欧斯利: 有什么关系，偶尔去游泳运动一下也不错，运气好时还能免费观看海獭表演。
派蒙: 对哦，差点忘了，你有时候是挺无所事事的…
旅行者: 所以，珀西芙为什么会在这？
莱欧斯利: 原来「珀西芙」是她的名字啊？
莱欧斯利: 有趣，就好像一个人的名字叫「没错」或者「真好」一样，听起来就很有情绪价值。
莱欧斯利: 啊，关于你的问题，简单来说，就是珀西芙小姐在探照灯下逗留太久，被太懂规矩的看守们捕获了。
莱欧斯利: 我猜，她可能是因为沉迷于附近的汐藻，没注意周围有「陷阱」。
莱欧斯利: 这样可不行哦，要知道，海里的鱼可能会使用头顶的灯作为诱饵捕捉猎物。
莱欧斯利: 珀西芙捕汐藻，鮟鱇鱼在后。
珀西芙: 珀…珀西芙？
莱欧斯利: 听不懂也没关系，等会儿就有能跟你解释的人来了。
派蒙: 谁啊？
莱欧斯利: 我猜你们也认识，一个叫「那位来客」的人。
派蒙: …噗！
旅行者: 认识，太认识了。
莱欧斯利: 果然。我真是天赋异禀，竟然一下子就听懂了她说的是谁…
莱欧斯利: 当然，美露莘会认识那维莱特，也是情理之中的事情。
莱欧斯利: 不过，喜欢吃汐藻、说不清话，甚至用「美露莘」来表示否定的「美露莘」倒是第一次见。
派蒙: 唔，这个嘛…
    Option 1:
        旅行者: 说来话长…
    Option 2:
        旅行者: 此事要从渊下宫讲起…
莱欧斯利: …哪？
那维莱特: 咳咳…
那维莱特: 抱歉，久等了。我没来晚吧？
莱欧斯利: 啊，那维莱特！当然不会，什么时候都不晚，珀西芙小姐正在等你。
珀西芙: 那位…唔…那位来客！
那维莱特: 别急，可以先吃完再说话…
派蒙: 怎么回事，这场景好像家长在公园里找回了走丢的小孩一样…
莱欧斯利: 啊，是的，没错，我就是用扩音器在全枫丹播放寻人启事找到了这位「那位来客」。
    Option 1:
        旅行者: 原来如此。
    Option 2:
        旅行者: 真是感动的再会。
那维莱特: 呵呵，看来几位今天心情都不错，玩笑开得很有想象力。
莱欧斯利: 你见到珀西芙的样子也很开心啊，她一定很受你重视吧。
那维莱特: 嗯…
那维莱特: 既然这里没有外人，我就有话直说了。
那维莱特: 虽然她现在是这副样貌，但和美露莘并不一样…
黑屏文本: 听那维莱特解释了珀西芙的特殊之处（虽然你已经知道了）…
莱欧斯利: 原来如此，怪不得珀西芙小姐会用这样特别的表达方式。
莱欧斯利: 你看，人还是应当努力活得久一些。
旅行者: 就能涨更多见识吗？
莱欧斯利: 就能听比你活得更久的人讲你不知道的事情了。
珀西芙: 珀西芙！
莱欧斯利: 看来珀西芙小姐也赞同。
那维莱特: 嗯。非常感谢你对珀西芙的照料。
莱欧斯利: 不用客气。
莱欧斯利: 托你们的福，我也可以借此机会给枫丹科学院的朋友们找点事干，让他们给「大亮光」加些身份识别装置。
莱欧斯利: 总是把朋友用这种方式请上门来，也不是长久之计。
派蒙: 说的是哦，就算我们路过，也会中招的吧…
旅行者: 期待发明家们的成果。
莱欧斯利: 也别太乐观，希望能让我活着看到。
那维莱特: 那在发明成功之前，我会告诉美露莘们路过时尽量避开探…「大亮光」，我也一样。
莱欧斯利: 啊…嗯，凭你的实力一定可以的。
那维莱特: 这次给你添麻烦了。我也不方便在这久留，就先带珀西芙离开吧。
那维莱特: 有其他事的话，我们水上见。
莱欧斯利: 明白。
珀西芙: 珀西芙，来！再见，莱！
莱欧斯利: 好好，下次一定来。
莱欧斯利: （哎呀，忘了让那维莱特给珀西芙解释鮟鱇鱼，也没来得及问渊下宫是什么地方。）
莱欧斯利: （…算了，不急。下次送文件时给他写封信吧。）
