# Talk Dialog

琳妮特: 嗯…侦测到两位最尊贵的朋友到访，进入聊天模式——
琳妮特: #旅行者和派蒙，你们好。
    Option 1:
        旅行者: 你好！琳妮特！
    Option 2:
        旅行者: 琳妮特也是受邀的嘉宾吗？
琳妮特: 嗯，有认识的导演邀请我们过来散心…是个「充能」的好机会。
派蒙: 「我们」…？咦？奇怪，怎么没看见林尼？
琳妮特: 这个么…算是林尼自己的问题。
琳妮特: 我们最近在和那位导演合作，于是哥哥就开始研究对方的作品风格…把对方的作品全看了一遍。
派蒙: 全都看了？好认真呀…
琳妮特: 问题在于，那是一位以「心理恐怖」闻名的导演。
琳妮特: 结果映影里的诡计桥段很精彩，林尼研究得太兴奋，三天没有好好睡觉，昼夜完全颠倒。
派蒙: 原来林尼对恐怖映影这么感兴趣的吗！
琳妮特: 他表演魔术时入戏的程度就很深，应该会和映影里的角色感同身受吧。
琳妮特: 魔术中「心理诱导」的要素，和这位导演的映影也有共通点。
琳妮特: 现在哥哥还待在剧组的演员公寓里，不是在补觉，就是在继续研究那些映影的细节。
琳妮特: 从结果来说，就只有我自己一个人出来散心了。
派蒙: 总感觉，意外了解到了林尼不为人知的一面…
    Option 1:
        旅行者: 其实我有点好奇剧情…
    Option 2:
        旅行者: 林尼在研究哪种桥段？
派蒙: 那你自己看，不要拉上我！
琳妮特: 同意，我也不想看到吓人的桥段，或者仔细思考就后怕的故事。
琳妮特: 映影还是轻松解压一点比较好，看看漂亮的画面，或者不用全力思考就能理解的情节…
派蒙: 听起来，「缤纷蹈险奇行」好像比较符合琳妮特的爱好，要不要来试试？
琳妮特: 谢谢，我了解过那个项目，很有趣。
琳妮特: 不过，比起自己上…说不定还是看别人玩更有趣。
    Option 1:
        旅行者: 我懂…
    Option 2:
        旅行者: 看别人从高处落下的表情…
派蒙: 呃…真的会很有趣吗…
派蒙: 不过琳妮特要是对这项目感兴趣，要不要来当一会儿顾问？也能看到更多游客的反应哦？
琳妮特: 这个建议…听起来不错。在映影开拍前，我正好也余下好几天的空闲时间。
琳妮特: 不过，我打算先让林尼振作起来——
琳妮特: 那边有个「悠悠慢庄园」项目，很悠闲，适合让哥哥分散注意力，别再满帽子都是恐怖映影…
琳妮特: 而且，有的魔术需要动物助手配合，我也正好了解一下助手的习性。
    Option 1:
        旅行者: 考虑到我们是主办方…
    Option 2:
        旅行者: 不然过段时间一起去邀请林尼？
派蒙: 这个主意不错！有林尼在的话，「海薇玛映影欢乐城」的人气还可以继续上涨！
