# Talk Dialog

芙宁娜: 嗯嗯~还是熟悉的味道，棒极了！
芙宁娜: 其实，完全可以制作一部以你为主角的映影嘛，爱可菲。极致的烹饪就像「厨房里的圆舞」，肯定很受欢迎！
爱可菲: 我已经在做类似的事情了，芙宁娜大人。有位品牌形象顾问为我拍摄了不少训练学员的片段，放进了有关枫丹美食的映影…
芙宁娜: 写实记录的风格不算哦，可以再戏剧性一点，根据你在厨师界的见闻，改编一份富有张力的剧本…嗯，我来执笔都可以！
爱可菲: 那定稿前，请容我检查一下烹饪相关的术语，尤其是食材的处理方法、时机和用量…
芙宁娜: 好呀，我们约好了！
芙宁娜: #而且，我觉得这部映影，可以让旅行者和派蒙尝试执导。你们三位的组合，应该能碰撞出很奇妙的映影水花~
派蒙: 没问题！得到了芙宁娜导演的认可，我们也得拿出更厉害的成绩。
    Option 1:
        旅行者: 芙宁娜老师请赐教！
    Option 2:
        旅行者: 新人导演组合会加油的！
芙宁娜: 妙极了！我相信你们！
芙宁娜: 吃得非常满足，辛苦你啦，爱可菲，我们也是时候开始正式工作了。
芙宁娜: 在为「妙影名篇」担任顾问的同时，我就会开始剧本的构想，祝我写出精妙的展开吧！
