# Talk Dialog

小露米埃尔: 美好的游乐项目，包罗各种题材的映影，就像一本影集…不枉我来打这份零工！
    Option 1:
        旅行者: 原来你是兼职…
        小露米埃尔: 嗯，作为映影导演，最重要的是在生活中取材。在此之前，我也在商店和铁匠铺工作过。
        小露米埃尔: 虽然不能胜任一些体力活，但用脑的工作，大多不在话下。
        小露米埃尔: 如果你需要出点子的助手，尽管来找我！
    Option 2:
        旅行者: 还有薪水外的收获吗？
        小露米埃尔: 算是意外之喜吧，我好像找到了运镜的灵感。
        小露米埃尔: 以往的作品中，我习惯用克制的静态镜头来进行叙事，好处在于氛围和信息量的平衡。
        小露米埃尔: 不过，观察了这些游乐项目，从游客的动线考虑全局问题后，我想到了一些不错的运镜方案。
        小露米埃尔: 拍下部映影的时候，我就试试这些方案，说不定拍出来的映影会有很不错的新效果。
    Option 3:
        旅行者: 那你慢慢欣赏。
        小露米埃尔: 不止要欣赏，还要思考许多细节背后的原理啊。
