# Talk Dialog

「狂图捕手」: 一切准备就绪，尊敬的大英雄，要来试飞一下「前哨龙龙」吗？
    Option 1:
        旅行者: 开始吧！
        「狂图捕手」: 好的！相信你和龙伙伴们的默契，也能在指挥「前哨龙龙」上发挥奇效！
    Option 2:
        旅行者: 你也是来参赛的吗？
        「狂图捕手」: 高看我了！我的体能不太行，哪够格打比赛！只是顺路过来买点素材，找找机会招招人而已。
        「狂图捕手」: 自从你和火神大人，还有诸多勇士们一同平息了最大的危机，让我们纳塔人有了外出旅游的机会…
        「狂图捕手」: 我们「涂鸦联盟」一直在扩张，吸纳各地的绘画人才！
        「狂图捕手」: 涂鸦是一种表达形式，具体到绘制的手法上，也有融入漫画常用技巧的例子，毕竟我以前也接过漫画的委托订单…
        「狂图捕手」: 将张力满满的画面从纸面转移到墙面上，也是一种成就。
        「狂图捕手」: 我很期待，比如蒙德人将他们的特色艺术转化为涂鸦，呈现在墙上和山体上时，会是怎样的一幅画面…
        「狂图捕手」: 当然，一切的前提是，大家只能在管理人员允许的区域内绘制涂鸦，绝不能恶意破坏当地原本的景观！
    Option 3:
        旅行者: 你怎么和米卡达成了合作？
        「狂图捕手」: 能遇上这位专业的骑士小哥，都是我走运！
        「狂图捕手」: 作为「涂鸦联盟」的盟主，我早早在冒险家协会注册了一个身份，以便日后外出考察。
        「狂图捕手」: 这样一来，探查适合涂鸦的地形时，就不会被当成可疑人员抓起来。
        「狂图捕手」: 可是雪山的寒冷和魔物不认这个证明，我差点被它们困死在山上…
        「狂图捕手」: 还好骑士小哥发现了我，带我离开了绝境，不然事情就严重了。
        「狂图捕手」: 事后，我仔细一想，碰见过我这种困境的冒险家肯定不在少数，骑士小哥也觉得，有时勘探地形的工作太危险…
        「狂图捕手」: 于是我们商量着，商量着，就有了制作「前哨龙龙」的主意。
        「狂图捕手」: 希望积累了足够的数据后，「前哨龙龙」能顺利量产，帮到更多冒险家…以及我之后潜在的联盟成员！
    Option 4:
        旅行者: 过会儿再来…
        「狂图捕手」: 没问题，我们随时等你！
