# Talk Dialog

可慎: 不是都说你很能打吗，盗宝团的高手「诈狂」？
可慎: 这十多年来，你的恶名可没少传到我们耳朵里。要不是你一直在外潜逃，我们早就想来会会你了。
可慎: 哦，还有你的主顾「黑钱领主」，情报显示，他和一位强者罗基·艾威尔森师出同门，怎么，找的你这个部下，身手还不如他？
可慎: 再来两个回合吧，这次单手让你。然后，就该押你回去了。
诈狂: 嘁…打不动也逃不动了，你一脚把我的小腿踢断了。
诈狂: 我是真没想到，你们明明被我引到了雷场里，居然还能毫发无伤地追过来…
诈狂: 尤其是你这家伙，结结实实吃了我两颗爆雷，居然只是…破了点皮？枫丹的发条机关都接不住…
可慎: 论布雷，你还欠了点火候。在轩瞩的俯瞰机关和金属感测器面前，你的那点陷阱，也就骗骗和你一样脏的贼匪了。
可慎: 炸药的劲头也不足，还不如玄文兽一爪来得劲道。
诈狂: 早知如此，就不该为了「黑钱领主」那点钱，冒险回到璃月来了…
可慎: 到大牢里后悔去吧。还有，别忘了给那一船乘客下跪认错。
轩瞩: #啊，是旅行者！没想到你在协助破案之余还有空四处维持秩序…
轩瞩: 逮捕重犯的工作已经完成了，这边就不劳你出手了！
旅行者: 辛苦了！
轩瞩: 职责所在！
黑屏文本: 「诈狂」终于被恐惧和懊悔击垮，再也不敢吱声了…
旅行者: 记得好好教训这个恶人！
