# Talk Dialog

绮良良: 呼…呼…好烫…
香菱: 唔…这个温度还是不行吗？但放凉了的话，这道菜就不好吃了…

Option 1:

> 旅行者: 有什么试吃活动吗？

Option 2:

> 旅行者: 遇到什么麻烦了吗？

香菱: #旅行者，你也来了！绮良良刚从稻妻送了一批新鲜的鱼过来。
香菱: 我想着她跑了这么远，就打算做点热腾腾的璃月菜招待她，所谓「一烫抵三鲜」嘛。
绮良良: 豪…豪醋！真的豪…唔喵！烫烫烫烫烫！
香菱: 真的不用勉强啦！我们璃月也有凉菜的，我马上就能做出来！
绮良良: 但这道水煮鱼真的很好吃啊！我、我再试试…
绮良良: 呼，呼呼呼呼…再拿凉水泡一泡…先泡凉…
绮良良: 唔喵！
旅行者: 还是烫？
绮良良: 好辣！
旅行者: 果然是「猫舌头」啊…
香菱: 哎呀，你别勉强了，快快快，含着这团饭，我爹说这样解辣。
绮良良: 呜…呜喵…确实豪一点了…
香菱: 我想想喔，有什么好吃的凉菜呢…
绮良良: 咦，这饭团的味道也好好喔，和奶奶做的饭团一样好吃，酸酸甜甜的…
香菱: 那当然啦，我在里面加了煮熟的土豆和甜甜花，还有梅子干啦，树莓干啦…欸？你怎么吃掉啦！
绮良良: 舌头！舌头又烧起来了！辣辣辣辣辣辣辣！
香菱: 只有含着才有解辣的效果啦！快快快再含一团，这次别再吃啦！
