# Talk Dialog

凯亚: 怎么样，现在要开始留影吗？
    Option 1:
        旅行者: 还没准备好。
    Option 2:
        旅行者: 想试试不同的留影姿势。
        凯亚: 没问题，你觉得什么样的姿势好？
        旅行者: 有趣的姿势。
        凯亚: 好啊，这样可以吗？
        旅行者: 很棒！我们开始留影吧！
        凯亚: 我准备好了。
    Option 3:
        旅行者: 想试试不同的留影姿势。
        凯亚: 没问题，你觉得什么样的姿势好？
        旅行者: 飒爽的姿势。
        凯亚: 好啊，这样可以吗？
        旅行者: 很棒！我们开始留影吧！
        凯亚: 我准备好了。
    Option 4:
        旅行者: 想试试不同的留影姿势。
        凯亚: 没问题，你觉得什么样的姿势好？
        旅行者: 端正的姿势。
        凯亚: 好啊，这样可以吗？
        旅行者: 很棒！我们开始留影吧！
        凯亚: 我准备好了。
    Option 5:
        旅行者: 想试试不同的留影姿势。
        凯亚: 没问题，你觉得什么样的姿势好？
        旅行者: 我再考虑一下。
        凯亚: 没问题，等你考虑好了再决定。
    Option 6:
        旅行者: 想试试不同的留影姿势。
        凯亚: 没问题，你觉得什么样的姿势好？
        旅行者: 飒爽的姿势。
        凯亚: 好啊，这样可以吗？
        旅行者: 还是有趣的姿势合适。
        凯亚: 那就这样好了。
        旅行者: 很棒！我们开始留影吧！
        凯亚: 我准备好了。
    Option 7:
        旅行者: 想试试不同的留影姿势。
        凯亚: 没问题，你觉得什么样的姿势好？
        旅行者: 飒爽的姿势。
        凯亚: 好啊，这样可以吗？
        旅行者: 还是端正的姿势合适。
        凯亚: 那就这样好了。
        旅行者: 很棒！我们开始留影吧！
        凯亚: 我准备好了。
    Option 8:
        旅行者: 想试试不同的留影姿势。
        凯亚: 没问题，你觉得什么样的姿势好？
        旅行者: 飒爽的姿势。
        凯亚: 好啊，这样可以吗？
        旅行者: 我再考虑一下。
        凯亚: 没问题，等你考虑好了再决定。
    Option 9:
        旅行者: 想试试不同的留影姿势。
        凯亚: 没问题，你觉得什么样的姿势好？
        旅行者: 端正的姿势。
        凯亚: 好啊，这样可以吗？
        旅行者: 还是有趣的姿势合适。
        凯亚: 那就这样好了。
        旅行者: 很棒！我们开始留影吧！
        凯亚: 我准备好了。
    Option 10:
        旅行者: 想试试不同的留影姿势。
        凯亚: 没问题，你觉得什么样的姿势好？
        旅行者: 端正的姿势。
        凯亚: 好啊，这样可以吗？
        旅行者: 还是飒爽的姿势合适。
        凯亚: 那就这样好了。
        旅行者: 很棒！我们开始留影吧！
        凯亚: 我准备好了。
    Option 11:
        旅行者: 想试试不同的留影姿势。
        凯亚: 没问题，你觉得什么样的姿势好？
        旅行者: 端正的姿势。
        凯亚: 好啊，这样可以吗？
        旅行者: 我再考虑一下。
        凯亚: 没问题，等你考虑好了再决定。
    Option 12:
        旅行者: 想试试不同的留影姿势。
