# Talk Dialog

尼可: 嗯，就这样，肯定足够暗杀法尔伽了。
旅行者: 你要干什么？
尼可: 我要暗杀法尔伽。
    Option 1:
        旅行者: 我知道！
    Option 2:
        旅行者: 我说为什么？
尼可: 为了给《暗杀骑士团长》找找灵感。
    Option 1:
        旅行者: 我真要向艾莉丝打报告了…
    Option 2:
        旅行者: 不许伤害大团长——
尼可: 我早就和艾莉丝说过了，她支持我。还给我出了不少放倒法尔伽的主意呢。
尼可: 我觉得里面最靠谱的一个主意，是从蒙德运一车最新的蒲公英酒到这里。再当着法尔伽的面，把一整车酒都推下山崖。
尼可: 这样子，法尔伽可能会因为巨大的悲痛而昏倒在地，或者是用其他的酒把自己灌倒。
派蒙: 这听着一点都不靠谱，不对，你别想着这种可怕的事情啊！
尼可: 写小说嘛，当然是怎么夸张怎么来，特别是推理小说，要是开头不来点重磅情节，接下来的剧情怎么展开？
尼可: 唉，这也是我最后一次尝试写推理小说…噢，在稻妻应该叫做罪案小说吧，反正都是讲犯罪的，差不多一个意思。
尼可: 我也和芭比一起讨论过，但最后小说创作会总是变成犯罪预备会，犯罪手法和推理谜题讨论了不少，剧情根本没有推进。
旅行者: 比如…
尼可: 天使杀人案。无论如何都找不出凶手，束手无策的侦探冲进了人群里，朝天大喊「四大执政」的名讳。
尼可: 呼，噼里啪啦，轰，侦探和凶手一起变成灰了。
派蒙: 别这么写啊！这样不是完全没有任何推理要素了吗？！
尼可: 有啊，侦探经过严密的推理，最后得知了「四大执政」的名讳，也知道了，朝天大喊「四大执政」的名讳一定会变成灰。
旅行者: 给我好好推理凶手是谁！
尼可: 所以说嘛，仅仅推理凶手是谁这件事已经没有新意了，要推理出更有创意的东西才行…
尼可: 我还想过仙灵侦探呢。一个渴望成为侦探的天使成为了仙灵，阴差阳错地成为了某个侦探的助手。
尼可: 仙灵就喜欢引导人嘛，于是这个仙灵就指引着侦探四处破案…我还觉得挺有趣的。
尼可: 唔，这么一想，仙灵侦探和天使杀人案好像比暗杀骑士团长有趣，算了，我还是想想这个题材吧。
    Option 1:
        旅行者: 你不是已经都想好细节了吗？
    Option 2:
        旅行者: 就、就这么算了？
尼可: 就是因为细节想太多，导致我没有兴趣继续想了，还要动笔写那么多字，想想感觉就好麻烦，也没有人代笔…
尼可: 我还是设计天使杀人案吧，但那个侦探怎么推理出这件事呢？嗯…不然就让他直接做梦梦到好了…
