# Talk Dialog

那维莱特: ……
瑟琳: 那维莱特大人！
瑟琳: 好久不见了！很抱歉…我们是不是来晚了？
那维莱特: 没有，是我早到了，你们很准时。
瑟琳: 我带她们几个出来接您。其他美露莘们正在村里为您准备晚餐。
洛梅: 您辛苦啦，今天我负责代表海沫村采访您。
柯莎: 那维莱特大人，请您拿着这朵花吧，是我刚摘下的。
薇尔妲: 那、那维莱特大人！那维莱特大人！那维莱特大人！
瑟琳: 好啦，那维莱特大人能听得见，不要太失礼了！
那维莱特: 没有关系，你们好。我也很高兴见到你们。早些时候我托人送来的礼物，都收到了吗？
瑟琳: 收到了收到了。大家都很喜欢呢！
洛梅: 泽娜特别喜欢您送的零件，她还准备了回礼。薇尔妲也很喜欢，她还用零件组装了一把小手枪。
薇尔妲: 是、是的！我一定会早日成为「逐影庭」的一员！请、请相信我！
那维莱特: 不用给自己太大压力，过程本身就已意义非凡，相信你会有收获的。
洛梅: 我的话，已经把您送我的裙子挂起来了。等我成为正式记者的时候，我就穿上它再给您做一次正式的采访！
瑟琳: 洛梅不可以这么自作主张！那维莱特大人平时很忙，采访他的话需要递交申请，走程序预约。
柯莎: 什么叫「成须」？是「园艺会」上会长出长须的树吗？柯莎见过。
瑟琳: 程序就是…就是…我也不知道。塞德娜写信来是这么说的。
瑟琳: 总之她在信里还提过，有一天那维莱特大人太忙了，忙到连水都没顾得上喝！
洛梅: 啊？！
薇尔妲: 沫芒宫好过分喔…
那维莱特: 关于这个问题，事实上…我以后会注意的。
瑟琳: 我们都很在意您的健康，希望沫芒宫的工作少一点，留给您休息的时间多一点。
洛梅: 哎呀，跑偏了，我刚刚采访到哪了？
薇尔妲: 你没有在采访，洛梅。你还在汇报阶段。
洛梅: 哦对，啊不对！我还有好多问题呢，我们还是坐下来好好聊吧。
洛梅: 您放心。瑟琳说，您太高了，上次挤进我们的小房子碰了脑袋，今天特意把桌子凳子都搬到外边的空地上了。
那维莱特: 谢谢你们的细心，那我就放松多了。
柯莎: 柯莎还是更喜欢海沫村。虽然会碰头，但还是好。
那维莱特: 枫丹廷也有许多好的地方，我今天带来了至冬送来的水，可惜路途遥远，水温已升至常温，不知会不会影响口感…
洛梅: 那我们赶紧喝吧？配新出炉的鱼鱼咏唱派，一定很清爽！
瑟琳: 好！快回去吧，和那维莱特大人一起回家去！
薇尔妲 (众人): 好耶！
洛梅: 我们快走吧，那维莱特大人。
