# Talk Dialog

迪希雅: #哟，旅行者和派蒙！
迪希雅: 我们居然在这里见面了，真是奇妙的缘分啊！
派蒙: 迪希雅？没想到会在这里遇到你！
旅行者: 是专程过来旅游的吗？
迪希雅: 哈哈，这次过来，正事和休假对半开——
迪希雅: 不久前，我和「炽光猎兽」的几位队员受邀参演了一部枫丹的冒险映影。
迪希雅: 映影的成绩还挺漂亮，导演听说这个活动时，第一反应是邀请我们来当嘉宾。
迪希雅: 为了让观众们满意，导演特意还原了映影里的布景…
派蒙: 对枫丹人来说，确实是新鲜的异域风情？
旅行者: 迪希雅有出镜吗？
迪希雅: 我？啊哈哈…很遗憾，我因为假戏真打，不小心拆掉了半个摄影棚，被发了便当，去一边打杂了。
派蒙: 怎么这样！打戏不应该越真实…越拳拳到肉，才越精彩嘛？
迪希雅: 因为剧组不富裕，再重拍几次，摄影棚全塌了，就要破产了！
迪希雅: 而且，就算剧组里拳脚功夫最强的演员——「弯刀大叔」，也没法和我认真过几招！
旅行者: 这位大叔的戏份如何…
迪希雅: 那倒没有，他扮演了一个关键反派。在主角面前大耍刀舞，按照传统剧情，双方会打出非常精彩的动作戏…
迪希雅: 结果主演忙活一天，饿得不行，急着拍完这段，就临场发挥，掏出铳枪把他一下干掉了。
迪希雅: 导演再三思索，还是保留了这一段，没想到反响非常不错，「弯刀大叔」还因此成了小有名气的影星！
旅行者: 确实，好像在哪见过大叔…
迪希雅: 待会儿，「弯刀大叔」还要忙着给影迷签名，照理来说，我得帮忙打打下手。
迪希雅: 但现在碰见了你们，不如，我和他们打个招呼，给我留个空，咱们出去转转，喝两杯？
派蒙: 欸！没关系吗？
迪希雅: #哎，都是老熟人了，没那么多规矩！在异国和旅行者和派蒙相遇，才是今天最大的惊喜！
迪希雅: 我听说，东南方向的海岸上，有个叫「锈舵」的酒吧，我们就在那里碰头吧！
旅行者: 我是不是也干过类似的事…
旅行者: 有没有被你揍过…
旅行者: 想看有迪希雅的画面…
旅行者: 是接到了什么委托？
