# Talk Dialog

拉密萨纳: 这里就让我作为人生的前辈、你的兄长，来好好教教你怎样融入集体并且成为一个受欢迎的人。
塔卢加: 多谢你的好意，但是我不需要。再说了，你也不是我的兄长…
塔卢加: 还有，能请你不要再给奥伯龙喂饼干了吗？
奥伯龙: 呜呜，啊呜…
拉密萨纳: 不懂事的小鬼，要不是看在你姐的面子上…
旅行者: 打扰了，我来领奖品。
#{REALNAME[ID(2)|SHOWHOST(true)]}: 呀！呀呀！
拉密萨纳: 哦，这还真是稀罕的客人，我们这儿可不常见小嵴锋龙。还有这边的…你的伙伴品种真是多样啊。
派蒙: #品种…我跟{REALNAME[ID(2)|SHOWHOST(true)]}可不是一回事啊！
#{REALNAME[ID(2)|SHOWHOST(true)]}: 嗯？呜…
派蒙: #欸？不是，我们都是旅行者的伙伴没错，但是也不完全一样吧，呃，不一样的意思不是说谁更好谁不好，所以别难过啦。
旅行者: 无意说出的真心话才致命…
派蒙: #旅行者明明知道我不是那个意思，就别让问题变得更复杂啦。{REALNAME[ID(2)|SHOWHOST(true)]}也是我们的好伙伴哦！
旅行者: #{REALNAME[ID(2)|SHOWHOST(true)]}也是好伙伴。
#{REALNAME[ID(2)|SHOWHOST(true)]}: 呜呜？呀！
派蒙: #嘿嘿，我就知道{REALNAME[ID(2)|SHOWHOST(true)]}是聪明小龙，一定不会误会我的！
拉密萨纳: 真是叫人羡慕的默契。看你们的装束也不是本地人，却能和小嵴锋龙有这样深厚的信赖和友谊，是不是有什么诀窍？
拉密萨纳: 实不相瞒，塔卢加和他的小绒翼龙虽然是搭档，相处得却并不好。如果有什么融洽相处的诀窍，真想让他学学。
塔卢加: 比起我的事…他们的奖品呢？总不会还没准备好吧。
拉密萨纳: 当然准备好了！你倒是会转移话题，算了，这个先不提…
拉密萨纳: 近期还会举办飞行竞赛，如果几位感兴趣的话，千万不要错过观赛的机会，不要错过我精彩的表演！我还有事，就先告辞了。
