# Talk Dialog

伊涅芙: ……
旅行者: 伊涅芙？
伊涅芙: ……
    Option 1:
        旅行者: 难道是睡着了？
    Option 2:
        旅行者: 难道是没电了？
雅珂达: 呼…呼…
派蒙: 雅珂达怎么也在旁边？而且还…睡着了？
派蒙: 这到底是什么情况，总觉得放着不管会出问题…要不去找爱诺想想办法？
伊涅芙: 检测到关键词，冥想状态暂时结束。
派蒙: 呜哇，吓我一跳！
旅行者: 机器人也需要冥想吗？
伊涅芙: 不，是雅珂达的请求。她拜托我帮忙解析冥想的详细步骤，并指导她进行冥想修习，以疏解自己的精神压力。
派蒙: 雅珂达的精神压力，已经大到需要借助冥想来疏解了吗？
    Option 1:
        旅行者: 难道她有什么烦心事？
    Option 2:
        旅行者: 难道是又被奈芙尔派了工作？
伊涅芙: 不知道。但雅珂达说，她已经失眠了很久，无论什么解决方法都想要试一试。
伊涅芙: 首先，我尝试让她坐在厨房里，闭上眼睛，将注意力集中在蛋卷的香味上。
伊涅芙: 通过激活嗅觉模块，思维模块的活跃度应该会相应减弱…
旅行者: 那么成功了吗？
伊涅芙: 成功地激活了她的食欲。她将做好的蛋卷一口气吃完了。
伊涅芙: 因为吃得太撑，她又一次失眠了。
派蒙: 这也正常啦…毕竟我们不是伊涅芙，普通人闻到香味的时候，只会越闻越想吃啦…
伊涅芙: 是的。随后我们又尝试，让她在睡前进行剧烈的体力或脑力运动。例如伐木，长跑，俯卧撑，拳击等。
伊涅芙: 大量消耗能量后，机体应该会更容易进入到休眠模式。
旅行者: 那…好像也没成功？
伊涅芙: 没有。她运动到一半的时候，想起自己还有一项委托待办，半路赶去完成了那一项委托。
伊涅芙: 回来后，抱着膝盖蹲在墙角，说：
伊涅芙: 「啊…因为刚才练得太累，带人穿越遗迹的时候，腿脚都使不上力，一路连滚带爬…奈姐要是知道的话，我就完蛋了…」
伊涅芙: 然后，她又失眠了。
伊涅芙: 最后，我们决定再试试冥想。
雅珂达: 奈姐…奈姐，别…别…我不偷你茶喝了…呼…
派蒙: 看来，冥想确实起作用了呢。雅珂达睡得很沉啊。
    Option 1:
        旅行者: 都开始说梦话了。
    Option 2:
        旅行者: 果然是因为奈芙尔啊…
伊涅芙: 我认为雅珂达的睡眠，和冥想并无直接关系。
伊涅芙: 首先，我解析的冥想步骤，实际上并不适合雅珂达使用。
伊涅芙: 冥想的目的，是获得深度宁静状态，在此基础上增强自我认知。
伊涅芙: 对于普通人来说，深度宁静状态接近于「假寐」。
伊涅芙: 对我来说，深度宁静状态则是关闭部分结构后的「半停机休眠」。
伊涅芙: 如果想要关闭雅珂达的部分结构，我想，会对她的人身安全有所危害。
派蒙: 所以，其实冥想也不管用啊…那雅珂达是怎么睡着的？不会真的是…累到睡着的吧…
伊涅芙: 事实上，我也不理解。我只能将当时的情况，复述给你们。
伊涅芙: 当雅珂达躺下，试着以冥想的方式睡着时，突然对我说：
伊涅芙: 「不要离我太远，不然我要是在睡觉的时候被偷袭，就完蛋了。」
伊涅芙: 我回答：「好的。我会一直守在你身边。」
伊涅芙: 然后，和每天晚上哄爱诺睡觉时一样，我握住了雅珂达的手。
伊涅芙: 过了一会之后，雅珂达就睡着了。
雅珂达: 笨…笨蛋…机器人…这可是我…自己做的…呼…呼…
    Option 1:
        旅行者: 总之，能够好好休息就行。
    Option 2:
        旅行者: 让她睡吧，我们就不打扰了。
伊涅芙: 嗯。如果你们也需要助眠，请尽管来找我。不过，我只能同时握住两只手，请谅解。
伊涅芙: 对了，在之前做手工时，我做了几枚「蛋卷螺栓」，送了一枚给雅珂达，也送你一枚。
伊涅芙: 再见，祝你睡个好觉。
