# Talk Dialog

派蒙: #{NICKNAME}，这里这里！
派蒙: 记得吗？这是我们旅程的起点。
派蒙: 不知不觉中居然已经走过了那么多地方，派蒙我心生感慨，想要赋诗一首！
旅行者: 请，派大诗人——
旅行者: 噗嗤。
派蒙: 你不要打岔呀，让我酝酿一下…
派蒙: 啊！好大一个提瓦特！
派蒙: 啊！走了那么远还是没有把你走遍！
旅行者: （保持沉默）
旅行者: 根本没有押韵啊。
派蒙: 啊！啊…啊不出来了…
旅行者: 哈哈哈哈哈。
旅行者: 派蒙在感叹这一路的艰难？
派蒙: 哼，你就笑吧，跟你旅行了这么久我已经习惯了。
派蒙: 没错，这就是我想表达的中心思想，哎呀还是你懂我。
派蒙: 说正经的，旅行得太久，很容易忘记最开始的事情。
派蒙: 比方说现在，我就有点记不起来甜甜花酿鸡的味道了，明明以前那么喜欢吃…
派蒙: 所以我才会想到买这份留影册，一起给走过的路和遇到的人留影。
派蒙: 轻小说和映影里不是经常有这种桥段嘛，一旦回到最初的起点，就离大结局不远了。
派蒙: 之所以选这里留影，不是为了感伤，而是希望我们都能记得来时的路，旅途走得更从容…
旅行者: 你偷听我和万叶说话了？
旅行者: 派蒙进化了！
派蒙: 唔…我承认你和万叶说话的时候，我在旁边偷听来着。
派蒙: 真是的，我好不容易创造出的氛围，这下都没有了。
旅行者: 我明白派蒙的意思。
旅行者: 我们还要一起走下去。
派蒙: 嘿嘿，你明白我的意思就好。
派蒙: 好啦，这张画片就由提瓦特最好的向导来给你当模特。你觉得什么样的姿势好？
派蒙: 欸，等一下，我借给你的留影机呢？不会丢了吧，快找找有没有带在身上。
