# Talk Dialog

罗莎莉亚: 嗯？怎么不和猫猫们玩，过来找我了？是有外卖订单需要我跑腿吗？
旅行者: 这份差事感觉如何？
派蒙: 罗莎莉亚好像不怎么和猫猫们玩呢，那会不会有点…无聊？
罗莎莉亚: 还行吧，无聊和有趣是相对的。
罗莎莉亚: 在这里工作，不会有什么重量级的事件或事故发生，平平淡淡而已，和待在教会里没什么不同…
罗莎莉亚: 嗯…有一些不同之处。
罗莎莉亚: 有些猫很聪明，能理解我的用意，偶尔和它们互动一下，算得上有趣。
罗莎莉亚: 虽说瓦乐瑞娜和维多利亚很像，总能给我找来许多活儿…但她们做事的风格有着不小的差别。
罗莎莉亚: 总归给我带来了一些新鲜感吧，我已经有段时间没找到过这种新鲜感了，还不错。
派蒙: 感觉不错，那就说明是好事！
派蒙: 我感觉你和瓦乐瑞娜，还有这里的每只猫猫，其实都挺合得来！
旅行者: 你们其实有一种默契。
罗莎莉亚: 谢谢，但愿一直如此。
旅行者: 你们会是很好的搭档。
旅行者: 罗莎莉亚最喜欢哪只猫？
派蒙: 我也很好奇哦！罗莎莉亚有过特别想亲近，或者想好好照顾的猫猫吗？
罗莎莉亚: 问得有点突然，不过符合正常人的好奇心。
罗莎莉亚: 我的答案是：没有。
派蒙: 欸？好果断！
旅行者: 有点意外…
罗莎莉亚: 对于不同的人，「喜欢」这个词的分量可不一样。
罗莎莉亚: 对我来说，现在暂且还没什么生灵或物体的分量配得上这个词。当然，「讨厌」也差不多。
罗莎莉亚: 我愿意照顾这些猫儿，为它们花费时间，只是因为工作…
罗莎莉亚: 或者说，一个问题摆在了我的眼前，而我不用付出太多精力，就能改善情况，那就动手吧。
罗莎莉亚: 现在这份差事已经带给了我一些微小的…惊喜，不错了。
派蒙: 有，有点没听懂，不过感觉罗莎莉亚的情绪…应该是正面的！
旅行者: 没事，我也没太搞明白。
罗莎莉亚: 别想太多，嗯，很多时候，生活就是没什么波澜的，习惯就好。
罗莎莉亚: 不习惯的话…以你们的能力，当然也可以改变你们所见的一切，祝顺利。
旅行者: 没事，我理解罗莎莉亚。
旅行者: 不出所料…
旅行者: 不打扰了…
罗莎莉亚: 没关系，有事再找我吧。
