# Talk Dialog

铁骨双刀: 白白白白白…「白银伴星」大人，请收我为徒吧！
旅行者: 你冷静点！
派蒙: 对对对，冷静点！你是不是没睡醒，突然说什么怪话啦？
铁骨双刀: 我是认真的！
铁骨双刀: 听说你们击败海妮耶大人后，我很震惊，斗胆拜访了海妮耶小姐，得知了你们之间的故事…
铁骨双刀: 原来我之前错的那么离谱！我一定要悔改！还请「白银伴星」大人为我指引正确的道路！
派蒙: #为什么是我啦！明明很多事情都是{NICKNAME}决定的！
铁骨双刀: 虽然我知道，你们两位一直同心协力，观点也绝对是一致的
铁骨双刀: 但「黄金流星」大人平常很少发言，高深莫测。就算接受「黄金流星」大人的教导，愚钝的我也未必能理解其中的深意。
铁骨双刀: 而「白银伴星」大人的发言简单明了，很好懂！所以我想跟着「白银伴星」大人好好学习一番！
派蒙: #怎么办，{NICKNAME}？从没见过这样的人，之前还凶巴巴的，现在突然这么激动，根本不知道该怎么应付他。
派蒙: 我觉得，与其让他学这个学那个， 不如放他自己去思考一会儿。知道自己错了以后，他应该会变得稳重一点！
旅行者: 那就只有一个办法了…
派蒙: 对喔，我们赶快离这个怪人远一点！
旅行者: 快逃！
旅行者: 派蒙，我们快逃！
派蒙: 不知道发生了什么…但以前从没见过这种场面，我们快逃吧！
