# Talk Dialog

「炫彩呆子」: 不错嘛，你们也来到「流泉之众」最好的取景点了。这一带有着大家公认的，纳塔南部数一数二的风光。
「炫彩呆子」: 大片水域的青蓝、山体植被的苍绿，与燃素那炽烈火焰的色彩交织，真是一绝，大概能给你们带来「撞色」的启蒙。
派蒙: 「炫彩呆子」！你的速度挺快的嘛！
派蒙: 不过现在和我们讲这种色彩的理论，我们暂时还听不懂啦…
旅行者: 你很熟悉「流泉之众」吗？
「炫彩呆子」: 确切地说，「涂鸦联盟」的核心成员力求走遍纳塔的每个角落，熟悉每个部族的风土人情。
「炫彩呆子」: 以前「流泉之众」曾雇佣我们，为水上用品喷涂彩绘。为了这个大订单，我在这边暂住过一段时间。
「炫彩呆子」: 「流泉之众」开出的报酬非常丰厚，我觉得，为了报答这些朋友，必须给每件水上用品设计独一无二的涂鸦图案。
「炫彩呆子」: 结果埋头苦干了两个月，只完成了不到百分之五的工作量…手要画断了，脑子也要转不动了…
「炫彩呆子」: 而且，新的商品在不断被生产出来，这样下去永远都画不完…
派蒙: 为每件水上用品单独设计涂鸦？
派蒙: 我记得「流泉之众」里的水上用品多得…数都数不过来，你这个目标未免也太夸张了！
旅行者: 二十个你都未必忙得过来…
「炫彩呆子」: 显然，后来我们都醒悟了。「流泉之众」的聪明甲方给我们提出了一个更有性价比的方案——
「炫彩呆子」: 我们只需要设计一批涂鸦图案，用它们制作模具，定好喷漆的色号，大致标定它们需要喷涂的位置。
「炫彩呆子」: 接下来，甲方们就能安排人手，按照我们的说明，自行给一大批水上用品喷上好看的花纹。
派蒙: 唔哇！这个方法不错！既不用大量人手费时费力，又不用专门费工夫教学生。
派蒙: 算是一种…「前卫」的生产理念吗？
「炫彩呆子」: 唔…也算吧！能自己学会手绘涂鸦肯定是最好的，当然，我们也不是那么死板的人。
「炫彩呆子」: 能让更多的人欣赏到涂鸦艺术的话，完全不用拘泥于「纯手工绘制」这么一种方式。
「炫彩呆子」: 总之，我对「流泉之众」的朋友们既欣赏又佩服，他们的思维特别灵活，联想能力丰富…
「炫彩呆子」: 有位叫玛拉妮的水上用品店长，也是他们部族厉害的战士，还跟着联盟学了几天涂鸦。
「炫彩呆子」: 她的热情和才华都值得称道，很快就能画出像模像样的作品，用来装点自己的冲浪板了…
「炫彩呆子」: 这么说来，她也算是你们的榜样！
派蒙: 看来，只要认认真真充满干劲，短时间内学会涂鸦…也不是不可能？
派蒙: #{NICKNAME}，我们再加把劲！快快找好素材，早早搞懂前卫理念！我也想给自己喜欢的东西画上图案！
旅行者: 那就朝速成的方向努力~
「炫彩呆子」: 就是这种气势！你们也慢慢拿出热情来了…
「炫彩呆子」: 那么，不用我多说，请睁大眼睛，放空思绪，去感受这一带的风光，找出启发灵感的轮廓和色彩吧！
旅行者: 我们也要装点自己的装备~
旅行者: 别给自己强加高难度需求哇…
旅行者: 你好像来过很多次？
