# Talk Dialog

留言板: 「『月莲杯驯兽师大赛』现已开幕！上百位参赛选手正在捕捉蕈兽，组建强而有力的队伍！」
留言板: 「准备阶段结束后，工作人员将确认选手们是否集齐了四只蕈兽，并随机决出预赛的赛程。」
旅行者: 查阅「大赛规则」…
派蒙: 唔，这里写了好多好多条目！还有什么…免责声明？
派蒙: 好难懂啦，不想读，我们都跳过吧，最重要的是奖金…
旅行者: 派蒙…
派蒙: 不对不对！是有关蕈兽的内容，比如说，能不能让蕈兽在公开场合露面什么的…
派蒙: 欸嘿嘿，我们找找看吧！
留言板: 「赛事奖励·八强级：总量可观的摩拉、首届『月莲杯』大赛限定荣誉称号，以及保留王牌蕈兽的资格…」
派蒙: 总量可观的摩拉？原来没有写清楚具体的数额啊…倒是这个保留王牌蕈兽的资格，说的是可以选一只蕈兽，带回家里去生活吗？
派蒙: 我们再看看吧…
留言板: 「蕈兽活动规范·第三条：经过『意智宝珠』控制，并登记在册的蕈兽，可以在赛场周围活动，但请驯兽师们注意行动的边界。」
留言板: 「可活动的区域仅限于赛场周围、奥摩斯港的主要道路，切勿将蕈兽带入以下公共场所：维卡拉商栈、所有商店、餐馆。」
留言板: 「目前，本赛事尚未被所有民众接受，若是蕈兽突然出现在不知情的民众面前，可能引起恐慌和混乱，建议大家谨慎行事。」
留言板: 「『三十人团』将监督参赛选手，一旦违规，将取消选手的参赛资格，情节严重者，可能会被追究责任，受到教令院的惩罚」
派蒙: 呜啊…规矩好严格！我们也一定要小心！
旅行者: 你又露馅了…
旅行者: 关于留言活动…
留言板: 「预赛结果揭晓后，观众们可以在这块赛事公告板上留言，尽情声援自己支持的选手，或是发表对于蕈兽的见解！」
留言板: 「出于多种考量，所有留言将由工作人员审核后发表，也请各位观众不要发表太过激烈的言论，友善地留言！」
旅行者: 离去。
