# Talk Dialog

海彦: 今天出海，撒网的时候没注意，把那么大一张网给搞丢了，不过也无所谓，哈哈…
薄田: 我也搞砸了一件差事，但现在想想，放跑几个匪徒也没什么大不了的，哈哈…
派蒙: 喂，你们两个！就是因为你们的噩梦，阿紫和白音才变成那样！
薄田: 这个小家伙好生气啊，真有趣，哈哈…
海彦: 真有趣，哈哈…
派蒙: 这…
梦见月瑞希: 怎么了？
派蒙: 这两个人好奇怪啊，我都觉得自己刚刚的语气有些冲，结果他们一点也不生气。
梦见月瑞希: …让我来。两位还记得昨晚前往秋沙钱汤进行梦境调理的事吗？
海彦: 有吗？
薄田: 没有吧？
梦见月瑞希: 这…两位最近有做噩梦吗？
薄田: 怎么会？这世界上什么东西能让人做噩梦？
海彦: 让我想想…完全没有啊，正常人怎么会做噩梦？看看海，赏赏花，人生就很美好了。
派蒙: 怎么回事？这两个人好像完全不记得昨晚的事啊。
派蒙: 不过，考虑到他们现在的状态，我真的很难想象他们会做噩梦…难道那个「江村一玄斋」真的没有骗人？
梦见月瑞希: #不，这种心理状态很奇怪…旅行者，派蒙，请不要分神，我可能要采取一些特殊的手段。
派蒙: 这是…
梦见月瑞希: 我发现他们的潜意识都是游离状态，这让我可以借助与入梦类似的手段来到他们的潜意识里。
薄田: 可恶！可恶！绝不放过他们，绝不！
海彦: 风浪太大了，让我留在岸上吧…
派蒙: 欸！？
梦见月瑞希: 如你们所见，他们的「烦恼」并没有被消除。
梦见月瑞希: 这名薄田大概冲动易怒，这会让他在行动中做出很出格的举动，不免深受其扰。
梦见月瑞希: 而这位海彦，可能是因为某次劫后余生的经历而害怕风浪，不愿意出海，恐怕他的生计也因此受到了很大影响。
梦见月瑞希: 他们的负面情绪被强行从心智中隔离出来，游离在潜意识里，所以他们表现出来的只有「快乐」。
梦见月瑞希: 但是，这些被压抑的情绪会在潜意识里持续发酵，最终变成了阿紫她们无法消化的噩梦。
旅行者: 为什么会这样？
梦见月瑞希: 恐怕那个「江村一玄斋」没有我们想象的那么简单，或许他真的有能力影响到人类的情绪，所以那些人一直没有识破他…
梦见月瑞希: 你们昨天来的时候，有注意到什么异样的事吗？
派蒙: 那时候这两个人还蛮正经的。
旅行者: 非要说的话…
黑屏文本: 你想起了昨天那个古怪的梦，将它描述给瑞希听。
派蒙: 还发生过这种事？
旅行者: 当时不太在意。
梦见月瑞希: 难道…我们必须尽快找到这个「江村一玄斋」！
派蒙: 瑞希，怎么突然…
梦见月瑞希: 我现在能确认那个「江村一玄斋」不是普通人类，那些接受过「指导」的人，都是他的受害者。
梦见月瑞希: 如果不能及时解决作为源头的「江村一玄斋」，这些受害者的人格都会受到不可逆的损害。
派蒙: 天呐…那也只能再问问这两个人了，请问你们知道「江村一玄斋」什么时候来这里吗？
薄田: 怎么突然又这么急？什么时候来有关系吗？
海彦: 什么时候来都行，哈哈…
派蒙: 气死我了！
梦见月瑞希: 其实你们记得昨晚发生的事吧？
梦见月瑞希: 你们不愿提起，是因为昨晚困扰你们的噩梦与你们现在的「快乐」是如此格格不入。
梦见月瑞希: 只要稍微回想一下，就有一种无法言明的割裂感，几乎要撕开你们的心智，对吗？
海彦: …请不要再说了。只要不去想，一切都还好…
梦见月瑞希: 这就是「江村一玄斋」在你们身上留下的隐患，但我现在无意强行纠正你们的自我欺骗。
梦见月瑞希: 只要你们能好好回答刚才的问题。
薄田: 好吧…但是我们真的不知道，刚刚我们问过了，只知道他今天不会来。
海彦: 对，好像是因为昨天太累了？
梦见月瑞希: 又在故意避开我吗？
派蒙: 难道最后还是问不出有用的东西吗？
梦见月瑞希: 你们打听过那个「江村一玄斋」住在哪里吗？
派蒙: 昨天专门问过，帮他把门的人也不知道。
梦见月瑞希: 这样的话…
旅行者: 瑞希，现在的话…
梦见月瑞希: 现在的话，我了解了那两个人的噩梦，确实可以治好阿紫和白音。
旅行者: 那就先去治好她们。
梦见月瑞希: …其实，你们带我来这里之后，我已经没有继续劳烦你们的理由了。
派蒙: #旅行者和我还在期待下次的心理诊疗呢，要是瑞希一直为那个家伙的事担心，我们不知道什么时候才有机会。
派蒙: 所以，在瑞希能重新静下心来经营秋沙钱汤之前，我们一定会帮到底的！
梦见月瑞希: …阿紫和白音现在的情况容不得让我犹豫太久，只能再劳烦你们一次了。
梦见月瑞希: 不过我有个请求，如果找到了「江村一玄斋」，盯紧他就好，请不要出手，先找其他人向我报信。
梦见月瑞希: 总之，我不想让你们遭遇危险。
派蒙: #不用担心啦，我和旅行者一起击败过那么多敌人，这个家伙可能都排不上号。
梦见月瑞希: 派蒙？
派蒙: 好吧，我们肯定先给你报信。
梦见月瑞希: 这就好，那我们都动身吧。
派蒙: 你是为了不让瑞希担心吧？但大话已经说出口，找不到那个家伙该怎么办？
派蒙: 这两个人…再问也问不出什么了。
旅行者: 他们肯定不知道。
派蒙: 神子？想起来了，我们昨天能找到这里来，就是因为听她随口提到了这个地址，看起来她手里有不少情报。
派蒙: 事不宜迟，我们这就去鸣神大社！
旅行者: 但神子应该知道。
旅行者: 我来负责找到「江村一玄斋」。
旅行者: 可以治好阿紫和白音了吗？
