# Talk Dialog

玛拉妮: #啊哈，是{NICKNAME}和派蒙！你们在「流泉之众」这附近寻找涂鸦的灵感吗？
玛拉妮: 那可算来对地方了，我们这一带啊，有着纳塔南部数一数二的风光！
派蒙: 你好呀玛拉妮！一看到你，我好像就更有干劲了！
派蒙: 不过，你怎么知道我们在给涂鸦取材呢？
玛拉妮: 嘿嘿，向导的消息可是很灵通的哦~
玛拉妮: 正好最近，涂鸦联盟的成员来了这边一趟，聊到了你们跟「炫彩呆子」学习艺术理念的事。
旅行者: 玛拉妮和涂鸦联盟很熟？
玛拉妮: 来往不算特别频繁，但也称得上是老朋友了！
玛拉妮: 纳塔的每个部族都有大量涂鸦的需求。除了屋子的外墙，一些常用物品也需要漂亮的装点——
玛拉妮: 比如最最重要的泳圈、冲浪板、沙滩排球、水上滑翔伞…好像有点多了…总之水上用品的外观都很重要！
玛拉妮: 本来，工匠们制作水上物品时，会根据自己的想法上色，画些简单的花纹。
玛拉妮: 后来大家发现，涂鸦高手们能为泳圈和冲浪板设计更有张力的图案，观感更刺激的色彩…
派蒙: 所以你们就聘请涂鸦联盟的人…给每个泳圈和冲浪板喷漆？
玛拉妮: 哈哈哈，不至于那么夸张啦，靠人力喷上涂鸦，手都会画断的！
玛拉妮: 一些涂鸦高手很有个性，坚持要给每件水上用品画上不同的花纹，但实践后才发现，工作量未免太大了。
玛拉妮: 于是我们让涂鸦联盟帮忙设计标准图样，制作专门的模具，以便批量喷漆生产。
玛拉妮: 只需要戴上手套，把模具按在物品表面，按步骤喷上对应的喷漆，然后把它们放在一边晾干，再打上一层蜡就完工啦！
派蒙: 也，也对喔…「流泉之众」有这么多人，光是设计不同的花纹就不知道要花多少时间了。
旅行者: 那玛拉妮的冲浪板…
玛拉妮: 我的这块冲浪板当然是独一无二的啦，毕竟是我自学一番涂鸦技巧后亲手涂制的！
玛拉妮: 作为「流泉之众」一流的向导，兼著名水上用品店店长，要是使用的装备太常见，难免会给人一种不够热情的感觉嘛。
玛拉妮: 重要的是，要画出心中最满意的花纹，只有亲自动手才行！这样就能用到自己的幸运色，带来独一无二的好运！
派蒙: 难怪…我好像明白为什么一看见玛拉妮就更有干劲了。
派蒙: 感觉玛拉妮身上有种…不管一门本领有多难，只要喜欢，就能很快学会的气势！
玛拉妮: 哎呀，不难啦不难啦，涂鸦就像…沙滩排球，又不是很死板正式的画画，只要感觉差不多了，就能学到位。
玛拉妮: #对{NICKNAME}和派蒙来说，就算成为顶尖的涂鸦高手，也花不了多少时间…
玛拉妮: 可惜店里最近积压的事太多，一时处理不完！等我搞定这边的工作，就找机会来和你们一起练习涂鸦！
派蒙: 好！玛拉妮这么一说，我也更有信心了！
派蒙: #{NICKNAME}，我们再加把劲！快快找好素材，早早搞懂「炫彩呆子」说的前卫理念！
旅行者: 那就借玛拉妮的吉言了~
玛拉妮: #啊哈，一定要加油哦，{NICKNAME}和派蒙！
玛拉妮: 说不定以后我还要请你们给我店里的水上用品设计图案呢！到时候我们可要互相多给点折扣哦！
旅行者: 学完涂鸦再学沙滩排球~
旅行者: 鲨鲨冲浪板是哪位高手的作品？
旅行者: 你也认识「炫彩呆子」吗？
