# Talk Dialog

派蒙: 瑞希、心海，还有刑部小判！你们的进度怎么样？
珊瑚宫心海: 进度很不错，瑞希小姐很有经验，刑部小判的法术也让人惊叹。
「刑部小判」: 咔嚓咔嚓，简单！
派蒙: 很有经验啊…是在工作中积累的吗？看起来你优势很大嘛！
梦见月瑞希: 嗯，倒也谈不上优势…在心理诊疗中用到的「游艺」，一般不会以娱乐性为重，大多会被归类到「功能游艺」。
梦见月瑞希: 但这次要在「三川花祭」上拔得头筹的话，「功能游艺」肯定不太合适，从前的经验也不能尽信。
珊瑚宫心海: 话又说回来…社奉行最后居然会以「梦」为题目，是有什么深意吗？
派蒙: 呃…用「梦」来考食梦貘…这么一说还真是有点像挑衅…
珊瑚宫心海: 明知道我们是想借这活动打响名气，却提出了「最佳游艺」的名号…
珊瑚宫心海: 这么一来，如果我们拿不下魁首，风头就会被「最佳游艺」盖过。
珊瑚宫心海: 如果真评上第一，她又能用「扶持孵化」的由头来分一杯羹…不愧是「玲珑油豆腐」小姐呢。
派蒙: 这里头…居然还有这么多算计吗？
「刑部小判」: 呶…什么「蒜剂」？
梦见月瑞希: 但是反过来说，要是真能拿到第一，就会产生相当不错的广告效应，有助于游艺项目在海祇岛的推广。
梦见月瑞希: 至于八重堂的「资助」嘛，到时候拒绝或是接受，又接受到什么程度，也是我们这边占据主动。
珊瑚宫心海: 这点她估计也会想到吗？赢家赢下一切…真有她的风格。
梦见月瑞希: 以她的性格…说不定「想看乐子！」的心态还会更多一些。
「刑部小判」: 呶！乐子好看，想看！
珊瑚宫心海: 呵，说的也是，不论如何，「游艺」的重点都是「乐趣」。眼下还是专注于做好自己的「游艺」吧。
派蒙: 这才对嘛！那你们打算做什么「游艺」？
梦见月瑞希: 「小狐狸的白日梦」——简单来说，主题是某只小狐狸做的梦，要在美梦与噩梦之间穿行，寻找美味的油豆腐。
旅行者: …这狐狸看着怎么有点眼熟？
派蒙: 这个梦跟主角形象…该不会是从现实取材的吧？
珊瑚宫心海: 这是瑞希小姐提出的方案，不过我也很赞同。以攻对攻…可是应对攻势的上策呢。
旅行者: （…这边挑衅的意味也不小啊。）
梦见月瑞希: 而且很有乐趣，对吧？怎么样，要不要来试试？
旅行者: 好啊好啊。
珊瑚宫心海: 来，请上这边。
旅行者: 下次一定。
「刑部小判」: 下次一定！白毛、黄毛，说好了呶！
