# Talk Dialog

留言板: 「感谢各位选手带来的精彩比赛！感谢各位观众的支持！首届『月莲杯驯兽师大赛』至此完满落幕了…」
旅行者: 继续阅读公告…
留言板: 「尽管在决赛前后，发生了一些小小的插曲，但我们的冠军『黄金流星』和『白银伴星』已将问题全都处理完毕！」
留言板: 「由于技术缺陷，暂不能确定下一届『月莲杯驯兽师大赛』的举办时间，不过我们承诺，一定会尽早解决难题，让赛事重回正轨！」
留言板: 「届时还请各位继续支持我们！」
旅行者: 「最受『支持』的留言」
留言板: 「虽然很希望『月莲杯』能不间断地举办下去，但在详细了解『意智宝珠』的缺陷后，我完全能理解『白银伴星』的决定了！」
留言板: 「安全和健康重要，选手们都要平安无事啊，这样才能维持和蕈兽伙伴们的友情，继续给我们带来精彩的比赛！」
留言板: （留言中还有许多对赛事状况的讨论，大家都对派蒙的决定表示理解，关心着选手们的身体状况，并希望赛事能正常举办下去。）
旅行者: 「最被『反对』的留言」
留言板: （经历过激烈的比赛和派蒙发表的冠军演讲后，大家好像都很满意，没有在留言板上发表不和谐的声音了…）
留言板: ……
旅行者: 离去。
