# Talk Dialog

莫娜: 嗯…猫猫们一起玩的时候，偶尔能找到灵感。
莫娜: 但玩着玩着，我就不太愿意思考写稿的事了…不像你们，每次遇见你们，你们都精神满满，好像有用不完的干劲！
旅行者: 哎吔，我们也不是工作狂嘛！
派蒙: 就是喔，我们平常一直在四处旅行，也不会做很多劳累的工作啦。
莫娜: 可我之前去《蒸汽鸟报》报社办事的时候，看见有个编辑整理了好多好多材料，其中有几百条都和「金发旅人」有关。
莫娜: 击破胡乱飘浮的胖胖果，打败到处游蹿的魔物和盗贼，护送无主的货车通过危险地域…
莫娜: 每七天还会处理各地居民的委托，完成危险的悬赏任务…
莫娜: 你每周干的工作，几乎是一些精锐冒险家的十四到七十倍了！甚至有人为了雇佣你们，专门请人观测星象，预测你们出现的时机！
派蒙: 欸？原来我们我们干活有这么勤快…这么受欢迎？
莫娜: 要是你们能用这种工作效率帮我写稿…我的意思是，我提供细纲和理论知识，你帮我落实具体的文字…
莫娜: 说不定我们一年就能刊登几百篇稿子…不，出版好几本书都绰绰有余！
旅行者: 好啊！那怎么分成？
派蒙: 总感觉，莫娜平常拿到的稿费也不算特别多呢，还要分给我们，真的够吗…
莫娜: 不管有多少，当然都是对半分了！我动脑子你们动手，我们公平合作！稿件的总量越多，购买和阅读量越高，稿费当然就越可观！
莫娜: 我早就储备了一大堆论题！按照最理想的效率，写上个几年都用不完！到时肯定够还有不少文章被学术界引用，授权费也数之不尽！
莫娜: 总之，如果你愿意的话，等到我准备妥当了，再和你细谈合作写稿的事。
莫娜: 说不定，之后我们会成为…「重要论文贡献比例最高」的占星学王牌组合呢！
旅行者: 可我写的字不漂亮…
派蒙: 这么说来，和专业的作家相比，我写的字也…谈不上好看，而且写字速度也不快。
莫娜: 没关系，我可以去枫丹买一台打字机。而且报纸上刊登文章，肯定不会直接用我们原本的笔迹嘛！
莫娜: 虽说足够字迹优雅，符合「伟大的占星术士」之名的打字机好像不太常见…但仔细找找看，肯定还是能买到的！
旅行者: 最近的稿子很难写吗？
莫娜: 倒不是难写，只是写稿的状态不佳。明明观测星象的结果很清楚，脑袋里也知道该如何表述，就是怎么也不想动笔。
莫娜: 如果在这种状态下，草草应付般写完稿子，那成品的质量，有可能配不上我阿斯托洛吉斯·莫娜·梅姬斯图斯的大名！
派蒙: 原来不是所谓的「干活倦怠期」，而是对自己的要求很高吗…
莫娜: 刚好，这个时间点，我听说了「猫茸茸城堡」试营业的消息，就想着来放松一下，说不定就找回状态了。
莫娜: 结果和猫猫们一起玩了以后，我发现我的心态有点轻松过头了，而研究星象和写稿的时候，必须认真一点，严肃起来…
派蒙: 正常啦正常啦，说不定你只是还没玩够呢，玩到一半就回去工作的话，当然集中不了注意力啦！
派蒙: 你就什么都别想，先放空脑袋，玩累了睡一觉。第二天肯定就精神满满干劲十足了！
旅行者: 理想情况是这样没错…
莫娜: 派蒙说得确实有道理，符合另一种可能——当下命运行进的轨迹，暂未与重要之事的脉络相交。
莫娜: 截稿日期是定死的，但适合处理重要工作的日子是灵活的，需要等到关键的预兆…
莫娜: 眼下我先听从派蒙的建议，什么都不想，继续在这「猫茸茸城堡」放松好了，说不定明天，「适合动笔写稿」的预兆就出现了…
莫娜: #谢谢你们，旅行者和派蒙！
旅行者: 那万一还是没玩够呢…
旅行者: 下次再聊！
莫娜: 好，看来你们还没处理完手头的工作，我就不打扰你们了。
