# Talk Dialog

黑屏文本: 你向瑞希讲述了今天的见闻。
梦见月瑞希: 心灵指导…不再有任何烦恼，脑袋里只剩下开心的事…
派蒙: 嗯，他的受众一直念叨这些。
百日白白音: 怎么可能？就算是瑞希姐姐那样厉害的心理诊疗师，也做不到这种事。
派蒙: 原来瑞希也做不到吗？我还想说那个「江村一玄斋」班门弄斧呢…
柴葉紫: 事实就是如此，我只能说人类本身就是个多愁善感的种族，他们永远都会有烦恼——没有烦恼反倒不正常。
派蒙: 是这样吗？可是那些人说得有模有样的，还说就是因为秋沙钱汤不治本才跑去那边的。
梦见月瑞希: 他确实在宣扬一种很错误的理念…
柴葉紫: 这不就结了？这个「江村一玄斋」是个骗子，靠吹牛抢走了我们的客人。
梦见月瑞希: 只是为了抢走我们的客人吗？
梦见月瑞希: …可惜你们没能亲眼见到那位「江村一玄斋」，我无从得知他具体是个什么样的人，也无法分析他的动机和目的。
派蒙: 嗯…不过我们有听别人讲到他，说他原本脾气很不好，然后就顿悟了，变成个大师之类的…
柴葉紫: 「江村一玄斋」…臭脾气…稍等一下。
柴葉紫: 整理诊疗记录是我干过的最枯燥的活儿，但这些流水账里确实也有一些好玩的内容，大家看看这个。
派蒙: 江村中弥？
梦见月瑞希: …我记得这位客人。
百日白白音: 啊，我也想起来了…
派蒙: 这个人怎么了？
柴葉紫: 该怎么形容呢？这个人简直就是一团行走的负面情绪。
柴葉紫: 从诊疗记录来看，他非常热衷于和别人争执，鸡毛蒜皮的小事也要论个对错，每天最大的快乐可能就是吵架吵赢了谁。
柴葉紫: 论不过，就阴阳怪气，被人动手收拾，就撒泼打滚，反正最后搞到人嫌狗厌。
派蒙: 听上去完全就是个心理有问题的家伙啊…
柴葉紫: 确实，而且还不是一般的问题。
柴葉紫: 后来，现实里没有人愿意再和他来往，他就跑到八重堂杂志的读者来信栏目里攻击作者，和别人对骂。
柴葉紫: 当然，因为影响太恶劣，八重堂的编辑拒绝了他后续的来信。
柴葉紫: 结果，这家伙又给天领奉行写信投诉，声称稻妻应该颁布律法，禁止八重堂拒绝读者来信…
派蒙: 该怎么说呢？这种客人要怎么接待啊？
柴葉紫: 这种客人我可接待不来，是大姐头负责的。
柴葉紫: 看他当时的势头，也是奔着吵架来的，但大姐头把他治住了，那次诊疗之后，他的情绪稳定了不少。
旅行者: 瑞希好厉害…
梦见月瑞希: 阿紫把他描述成了一头无法控制的情绪野兽，其实并没有那么可怕。他的性格确实扭曲，但成因并不复杂。
梦见月瑞希: 当初了解完他的基本情况后，我很快就做出了诊断…
梦见月瑞希: 对自身期许很高，但过往曾频繁受到否定，也并没有很出色的成就。
梦见月瑞希: 现实中没有很亲近的朋友，因此没有经历过健康的人际交往，常常过于以自我为中心。
梦见月瑞希: 总的来说，渴望拥有成就感，渴求获得关注，但现实中缺乏成就感，也缺乏关注。
梦见月瑞希: 面对这些情绪无所适从，于是选择向他人宣泄，企图博取关注，也企图通过言语上的胜利来获得虚假的成就感。
江村中弥: 切…广告词吹得震天响，真实水平就只有这种程度？真是不值一驳…
江村中弥: 你甚至无法理解我为什么寄出那封投诉信…八重堂几乎垄断了稻妻的出版业，怎么能拒绝倾听读者的意见？
梦见月瑞希: 在你提到的那期读者来信栏目里，除了你那封「言辞激烈」的来信之外，还有几十封赞赏作者的来信，那也是读者的意见。
江村中弥: 竟然会赞赏那种狗屁不通的东西？这群弱智的意见有倾听的价值吗？
梦见月瑞希: 这就是我刚刚提到的，过于以自我为中心的表现。
江村中弥: 你…
派蒙: 哇…他听到这样的诊断后，真的会乖乖接受治疗吗？
梦见月瑞希: 很简单，他越是意识到我的诊断接近他的真实情况，越是会不由自主地寻找用来反驳我的证据。
梦见月瑞希: 他已经失去了正常交流的能力，我用他最喜欢的「吵架」把他留了下来。
梦见月瑞希: 寄给天领奉行的投诉信也被无视后，他几乎失去了所有排解情绪的手段。
梦见月瑞希: 我最终用激将法说服他尝试基础疗法，重新调理了他的情绪，才让他的情况稳定下来。
梦见月瑞希: 如果他能多来几次，我有把握治好他那种扭曲的性格，可惜…
百日白白音: 都怪我…
柴葉紫: 说多少次了，是怪那个家伙发神经。
派蒙: 后来怎么了？
柴葉紫: 后来有一天，他又来接受治疗，但是大姐头正好不在，白音接待了他。
柴葉紫: 不知道他怎么想的，忽然说不想再留下任何烦恼，还要求白音必须实现这一点。
柴葉紫: 白音当然做不到，他就又把投诉信拿出来吓人。我有点烦，直接把他划进黑名单，轰了出去。
柴葉紫: 之后，就再也没见过他了。
派蒙: 这…
柴葉紫: 我让大家看这份记录，就是想确认一下，你们觉得这个家伙和那个「江村一玄斋」会不会是同一个人？
柴葉紫: 他的要求没有被满足，就故意骗走我们的客人，以此来报复我们。
旅行者: 有道理！
梦见月瑞希: 噩梦是潜意识里的负面情绪郁积而成的，仅仅依靠欺骗无法消除它。如果阿紫的猜测属实，那些人应该早就识破他了才对…
柴葉紫: 不用再纠结了，我觉得就该直接向天领奉行举报这个家伙行骗，他能投诉，我们也能！
薄田: 有人吗？
海彦: 我们想要约一下心理诊疗服务，可以现在就开始吗？
百日白白音: 来了！请两位随我来登记。
派蒙: 欸？他们就是我之前提到的那两个人，今天早些时候还抱怨秋沙钱汤骗钱来着，怎么又回来了？
柴葉紫: 哦？这不正好证明我的猜测是正确的？他们意识到被骗，就又跑回来了。
柴葉紫: 不用担心啦，大姐头。我觉得从明天开始，生意就会重新变好的。
派蒙: 嗯，凭食梦貘姐姐们的服务质量，才不会害怕一个骗子抢客呢！
梦见月瑞希: 果真如此…也好。阿紫，你该去帮白音了。
柴葉紫: 啧…真是失策，还不如生意不好呢。
派蒙: 就按阿紫说的，向天领奉行举报这个骗子，应该就能解决问题了！
派蒙: 看来秋沙钱汤的生意很快就会恢复，也不知道我们这次调查有没有帮到食梦貘姐姐们…
梦见月瑞希: 你们的调查当然帮助很大，算我欠了一个人情。
派蒙: 嘿嘿…
梦见月瑞希: 之前承诺过的全套服务两位还没有体验完吧？这里的温泉和小食也是一绝哦。
派蒙: 对啊，我怎么能忘了吃的事情呢？
黑屏文本: 你和派蒙一起享受了秋沙钱汤的温泉和小食，全身的疲惫被一扫而空。
派蒙: 把整套服务体验完之后，心情真的超级棒！
旅行者: 不如找瑞希再预约一次。
派蒙: 同意！不过刚刚在店里没看到她，这么晚了，又出去做什么了呢？嗯…找人问问吧。
派蒙: 你好，蓝川先生，请问瑞希姐姐在哪里？
蓝川丞: 梦见月小姐啊…她每天晚上都会离开一段时间，这算是她少有的放松时间吧。
蓝川丞: 不过，要是问她在哪里，我还真不清楚。
派蒙: 晚上出去放松…
旅行者: 第一次遇见她的时候…
派蒙: 说是出去放松，实际上是去消化噩梦了？这次应该不会又消化不良吧…
派蒙: 我还记得那个地点，我们过去看看吧。
旅行者: 我们下次还来。
旅行者: 会这么简单吗？
