# Talk Dialog

黑屏文本: 在一斗的连番催促下，众人再次前往秋沙钱汤…
荒泷一斗: 哈哈哈！这里应该就是最热的了！今天我们就来比一比，谁能在温泉里坚持最久！
托马: 呵呵，一斗兄如此盛情，我又怎么能不奉陪呢？
久岐忍: 我说…这又不是在蒸桑拿…
早柚: 温泉…好暖和…呼呼…
派蒙: 不、不要在浴池里睡着啊！
五郎: 唔…毛皮变得好重，感觉有点头晕…
荒泷一斗: 哈哈哈！五郎兄弟！可别说这就不行了啊！
九条裟罗: 喂——浴场内禁止喧哗！
黑屏文本: 与此同时，在另一边…
神里绫人: 呵呵，一斗兄弟还是那么有精神啊。
神里绫华: 兄长，对局中分神可不好哦。
宵宫: #嚯嚯——比赛已经来到了最焦灼的阶段！旅行者会怎么应对呢！两位大师！你们有什么看法？
珊瑚宫心海: 嗯…如果是我的话，会考虑步步为营，巩固优势。
鹿野院平藏: 唔，积极进攻，险中求胜…也是一个好办法。
旅行者: （稳扎稳打…）
神里绫人: 哦？竟有如此妙手？看来我败局已定，不必继续了。那按照之前抽签的顺序，接下来就该轮到…
神里绫人: 绫华，要玩得开心哦。
神里绫华: #啊…好！好的！旅行者，请多指教…
旅行者: （绫人这家伙，怕不是想让绫华多玩一会儿故意输的吧…）
旅行者: （搏上一把！）
