# Talk Dialog

派蒙: 打扰一下…
薄田: 我们认识吗？
旅行者: （出示号码牌。）
薄田: …原来你们也是来接受指导的啊。
派蒙: 对对，其实我们也是「江村一玄斋」先生的顾客，不过这是我们第一次来接受服务…
薄田: 服务？真没礼貌，我刚刚说了，应该是指导，心灵上的指导！
海彦: 毕竟他们还没有亲身体验过，说出这么没水平的话也不奇怪。
派蒙: 明明秋沙钱汤那边就说是服务…
海彦: 原来是从那边跑过来的，服务？说得好听，其实治标不治本，根本就是在骗钱。
派蒙: 为什么这么说…
薄田: 听好了，在「江村一玄斋」先生这里，只要连续接受几次指导，就能彻底忘掉所有烦心的事，脑袋里只剩下开心的事！
薄田: 先生告诉我，今天就是我需要接受的最后一次指导，从此以后，我再也不会有烦恼了！
海彦: 秋沙钱汤的那些心理诊疗师把自己吹得神乎其神，结果不治本，每过一段时间就要重新去接受诊疗，再被骗一次钱。
薄田: 效果也差好多，如果是接受「江村一玄斋」先生的心灵指导，不用特别叮嘱，我自己就愿意再多来几次！
海彦: 我也是，明天一起来吧。
派蒙: 先不论他们说的是真是假，我听得有些生气呢！
旅行者: 别忘了。
派蒙: 好吧…我们确实是慕名而来，那么请问要面见「江村一玄斋」先生需要准备什么吗？
薄田: 其实不用准备什么。
薄田: 我记得，进去坐好就可以，「江村一玄斋」先生会点燃一种特别好闻的熏香，吸一口就觉得心情畅快…
江村中弥 (「江村一玄斋」): 你的烦恼，我已知晓。
薄田: 总是为这种事发脾气，我是不是不太正常？
江村中弥 (「江村一玄斋」): 是的，所有负面情绪都是人心的异变，我可以帮你剔除这些异变，让你获得健全的心智，从此不再拥有烦恼。
江村中弥 (「江村一玄斋」): 接受我的指导吧…
薄田: 指导的具体内容我倒记不太清了，可能和那些烦心事有关，所以一起被我忘了吧。
旅行者: 听起来像编的。
薄田: 真是无礼，等你们亲身体验过，就知道灵不灵了！
派蒙: 警惕一下有什么不好？毕竟…毕竟大家都是害怕被秋沙钱汤骗钱才来找「江村一玄斋」先生的嘛！
海彦: 这句话倒是没错，你们要是心里没底，我可以透露点内幕给你们。
派蒙: 请讲？
海彦: 其实啊，我的一个亲戚认识「江村一玄斋」先生。据说他原本脾气极差，惹遍了几乎所有街坊邻里。
海彦: 但后来他好像突然参悟了什么，竟然奇迹般地制服了那种糟糕透顶的脾气，变成了一个快乐开朗的人。
海彦: 更奇妙的是，原本讨厌他的人都反过来成为了他的好友，甚至街坊邻里之间的气氛都因此变得更和谐了。
海彦: 所以，「江村一玄斋」先生的手段首先是在他自己身上验证过的。
派蒙: 怎么越听越离谱…
海彦: 我的亲戚亲口告诉我的，爱信不信！
派蒙: 现在怎么办？这两个人好像都不想再回话了。
旅行者: 至少打听到了一些事情。
派蒙: 嗯！不过，我们前面还有几十个号呢…要不你先休息下，我帮你看着，就像以前赶路时那样。
黑屏文本: 长久的等待招来了困意，你不知不觉间进入梦乡。
黑屏文本: 你似乎闻到了一丝若有若无的香气，被它吸引着向前走去…
旅行者: 接下来亲自会会他吧。
旅行者: 到底灵不灵啊？
旅行者: 我们是来打听情报的。
