# Talk Dialog

旅行者: 有什么想做的吗？
旅行者: *有什么想做的吗？*
可莉: #嗯！我有一件事情需要{PLAYERAVATAR#SEXPRO[INFO_MALE_PRONOUN_BROTHER|INFO_FEMALE_PRONOUN_SISTERA]}帮忙！
可莉: 我想组建蹦蹦军团！
旅行者: …蹦蹦什么？
可莉: 蹦蹦军团！就是…好多好多蹦蹦的那种。
可莉: #旅行者{PLAYERAVATAR#SEXPRO[INFO_MALE_PRONOUN_BROTHER|INFO_FEMALE_PRONOUN_SISTERA]}，拜托拜托。
旅行者: 好吧…
可莉: 那我们现在就开工吧！
可莉: #我负责做蹦蹦，旅行者{PLAYERAVATAR#SEXPRO[INFO_MALE_PRONOUN_BROTHER|INFO_FEMALE_PRONOUN_SISTERA]}就来给蹦蹦分配角色吧。
可莉: 需要有售货员、大厨、画家、马戏团成员…
旅行者: 听上去不是军团里会有的人物…
可莉: 没关系！大家都是来过羽球节的。
可莉: #有了蹦蹦军团，就可以每天——都可以和{PLAYERAVATAR#SEXPRO[INFO_MALE_PRONOUN_BROTHER|INFO_FEMALE_PRONOUN_SISTERA]}一起过羽球节了！
可莉: #有{PLAYERAVATAR#SEXPRO[INFO_MALE_PRONOUN_BROTHER|INFO_FEMALE_PRONOUN_SISTERA]}的羽球节，就是最棒的羽球节！
旅行者: 好像有点复杂。
可莉: 没事的，只要戴上小配饰就能区分大家的身份了！
旅行者: 行啊，我可以帮忙。
可莉: #旅行者{PLAYERAVATAR#SEXPRO[INFO_MALE_PRONOUN_BROTHER|INFO_FEMALE_PRONOUN_SISTERA]}最好了！
