# Talk Dialog

派蒙: 我记得是这里…
梦见月瑞希: 呜…唉…
派蒙: 欸？瑞希姐姐竟然在哭？我们该不会又被拉进什么古怪的梦境里了吧？
梦见月瑞希: #旅行者和派蒙，你们怎么到这里来了？
派蒙: 我们本来想找你预约下次服务…
梦见月瑞希: …我本来想赶在你们泡完温泉之前回去的，结果花费的时间比预想的多了一些。
梦见月瑞希: 放心，这里不是梦，我刚刚…确实有些悲伤的情绪。
派蒙: 瑞希姐姐怎么了？又消化不良了吗？
梦见月瑞希: 不，这次的消化还好，刚刚让你们看到的，算是消化的结果。
梦见月瑞希: 噩梦本身就是由各种负面情绪郁积而成的，消化它们的时候自己会把这些情绪也体会一遍。
梦见月瑞希: 排解这些情绪的时候，确实会变得比较…情绪化。
派蒙: 所有食梦貘都会这样吗？
梦见月瑞希: 不用担心，要体会这些情绪，首先要理解这些情绪。
梦见月瑞希: 大多数食梦貘并不了解人类的种种，所以人类的噩梦对他们来说更像是味道寡淡的面包。囫囵吞下，没什么滋味。
梦见月瑞希: 我算是族群中的一个异类，在国外游学期间，我主动学习了很多心理诊疗方面的知识。
梦见月瑞希: 我努力理解了人类的种种情绪，尝试去共情他们，所以我在消化噩梦的时候总能品出很复杂的味道。
梦见月瑞希: 不过，请不要为我刚刚的样子担心，作为心理诊疗师，自然要拥有足够强大的心理素质。
梦见月瑞希: 将情绪外放其实是一种很高效的排解手段，我现在的心理状态很健康。
派蒙: 我还以为瑞希是在为那些客人的事伤心呢。
派蒙: 说起来还是很生气，瑞希为了他们这么辛苦，结果他们反而还抱怨秋沙钱汤骗钱。
派蒙: 一个吹牛皮的骗子，就直接把他们哄走了…
梦见月瑞希: 也怪不得他们，大多数人都会这样，幻想自己可以忘掉所有烦恼，希望永远不要做噩梦。
梦见月瑞希: #旅行者，假如我真的能让你忘掉所有的烦恼，你愿意尝试吗？
旅行者: ……
黑屏文本: 你想象自己忘掉了那些苦涩的思念，然而你期待中属于重逢的那份喜悦也不复存在。
黑屏文本: 你想象自己忘掉了那些冰冷的绝望，然而你为了胜利而拼死一搏的热血也随之烟消云散。
黑屏文本: 你想象自己忘掉了那些酸楚的遗憾，然而你在旅途中收获的种种感动也突然间成为了无根之木。
旅行者: 但是，忘掉这一切的话…
梦见月瑞希: #…旅行者，你果然是一个很特别的人。
梦见月瑞希: 我能很轻易地看透一个人所有的烦恼，当然也包括你。但是，即便看透了你的烦恼，我好像也没有完全了解你呢。
梦见月瑞希: …谢谢你们的关心，有这些关心就足够了，毕竟我才是心理诊疗师。
梦见月瑞希: 另外，预约早就结束了。不如今天晚上先做个美梦，明天再来找我吧。
派蒙: 嗯，晚安！
旅行者: 晚安。
梦见月瑞希: 再见，明天记得早点来预约哦。
梦见月瑞希: #旅行者，假如我真的能让你忘掉所有的烦恼，你愿意尝试吗？
旅行者: 我还是我吗？
