# Talk Dialog

江村中弥: 什么…
派蒙: 其实刚进来的时候我就在怀疑了…
旅行者: 果然如此…
梦见月瑞希: 我们来时遇到的敌人就是他的负面情绪具象化之后形成的，这是在噩梦里才会出现的事情。
江村中弥: 到底是怎么回事…
梦见月瑞希: 那个声称能帮你消灭情绪的存在只是隔离了你的负面情绪，把它们藏到了你无法触及的潜意识里，任由它们发酵。
梦见月瑞希: 你的情况比起其他受害者更不乐观，它对你的欺骗更彻底，你甚至已经无法察觉到自己身处噩梦之中了。
江村中弥: 哈哈…真好笑…恐惧？不对，我不该有这种情绪的…这只是个玩笑…这不是梦！可恶…啊…
派蒙: 他身后有什么东西出现了…
久吕由命 (？？？): 哈哈哈…还是瞒不过你啊，吾等的天敌。
久吕由命 (？？？): 我为他织造的情绪茧房已经足够严密，却还是被你一步步拆解了，看来你早有准备。
梦见月瑞希: 果然如此…
派蒙: 这是什么东西？
梦见月瑞希: 它是魇，很久之前在稻妻猖獗一时的妖怪。
梦见月瑞希: 我们食梦貘吞食人类的噩梦，而魇则寄生在人类的噩梦里，所以我们彼此水火不容。
梦见月瑞希: #之前听旅行者讲起那个奇怪的梦境，我就猜到了是魇作祟的可能性，并提前做了准备。
梦见月瑞希: 不过即便如此，亲眼看到这种旧日的仇敌还是让我很意外，毕竟它们已经灭绝很久了…
久吕由命: 那就正式自我介绍一下吧，在下久吕由命，魇之一族仅剩的孑遗。
梦见月瑞希: 好久远的族氏…到底是怎么幸存下来的？
久吕由命: 梦见月…这个族氏也让我想起了很久之前的时光。然而即便作为天敌，我对你也并未抱有多少恨意。
久吕由命: 归根结底，还是因为人类作为宿主太过脆弱才导致了魇之一族的衰亡。
久吕由命: 不过，我已经找到了复兴本族的方法，你来晚了！
江村中弥: 呜啊！
梦见月瑞希: 不好，我们得尽快追上他！
