# Talk Dialog

可莉: #啊！荣誉骑士{PLAYERAVATAR#SEXPRO[INFO_MALE_PRONOUN_BROTHER|INFO_FEMALE_PRONOUN_SISTERA]}！
旅行者: 要不要聊聊天？
可莉: 嗯，要！
旅行者: 关于嘟嘟大魔王…
可莉: #那个家伙，一定很坏！荣誉骑士{PLAYERAVATAR#SEXPRO[INFO_MALE_PRONOUN_BROTHER|INFO_FEMALE_PRONOUN_SISTERA]}也要小心他哦。
可莉: 虽然还没见到他，但可莉一定会保护好嘟嘟可，不让嘟嘟可被他抢走。
可莉: 哪怕他是嘟嘟可的…嘟嘟可的…呃，爷爷、哥哥之类的…
可莉: 不管他是嘟嘟可的什么人，可莉都不会认输！
旅行者: 关于海岛…
可莉: 可莉很喜欢这里！
可莉: 有沙滩、大海…
可莉: 还有芭芭拉姐姐给的羽球，还有各种奇妙的东西…而且大家都在这里，超——级热闹！
可莉: 可莉很开心！
旅行者: 关于可莉自己…
可莉: 其实，可莉有点害怕…
可莉: 万一可莉失败的话，嘟嘟可就会离开可莉…
可莉: #荣誉骑士{PLAYERAVATAR#SEXPRO[INFO_MALE_PRONOUN_BROTHER|INFO_FEMALE_PRONOUN_SISTERA]}，你会保护嘟嘟可吗？
旅行者: 会。
可莉: 真的吗？有你在，可莉和嘟嘟可就安全啦。嘿嘿…谢谢你！
旅行者: 关于今天发生的事…
可莉: 唔…可莉还有些不明白…
可莉: 但大家都来了，阿贝多哥哥和雷泽也来了，真好呀。
可莉: 嘿嘿…能玩的游戏也变多了。可莉喜欢跟大家一起的感觉！
旅行者: 先不打扰你了。
可莉: 好~想炸鱼的时候，记得来找可莉哦！
