# Talk Dialog

少年江村中弥 (江村中弥): 呜呜…
派蒙: 这里是…
梦见月瑞希: 是他的「悲伤」…确实也只能是「悲伤」。
梦见月瑞希: 人类的各种情绪互相平衡，这种平衡失效后，溢出的负面情绪将不再受控，最终成为噩梦的根源。
梦见月瑞希: 那只魇通过隔绝负面情绪彻底破坏了这种平衡，所以才能制造出如此强大的噩梦。
梦见月瑞希: 为了重新实现这种平衡，就必须把溢出的那部分负面情绪处理掉。
派蒙: 所以，这就是「一口吃掉噩梦」的本质…
梦见月瑞希: 派蒙果然很聪明。
派蒙: 那接下来具体要做什么？
梦见月瑞希: 想办法把溢出的负面情绪分离出来，为此需要一种特殊的媒介。
梦见月瑞希: 「悲伤」就很适合作为这种媒介，只要控制得当，就能平息情绪的浪涛，帮助他重新调和情绪。
「母亲」: 中弥，哭出来吧，哭出来会好很多。
少年江村中弥 (江村中弥): 呜呜…
梦见月瑞希: 在这个过程中，不受控的愤怒和恐惧，无法弥补的不甘，还有难以排解的失落…
梦见月瑞希: 这些溢出的负面情绪都会被分离出来，它们就是这个噩梦的本质。
梦见月瑞希: …唔！
派蒙: 瑞希！
梦见月瑞希: 没关系的…这些难以下咽的味道…已经品尝过无数次了…
梦见月瑞希: 即便是他这样看似无可救药的人，在大哭一场过后，也总能从这负面情绪的泥沼里重新迈出一步吧？
「母亲」: 中弥，可以出来了吗？
「母亲」: 妈妈就在这里等着，等中弥出来，妈妈继续听你讲故事。
少年江村中弥 (江村中弥): ……
梦见月瑞希: 呼…这样，噩梦的消化就完成了，这或许也是一个美梦的开端呢。
派蒙: 真难得，我好像感受到了放松，还有快乐？
久吕由命: …我原本以为这是个完美的宿主，竟然也能让你找到漏洞…
派蒙: 它的本体果然暴露出来了！
久吕由命: 解决一个宿主什么也改变不了，我说过，你已经来迟了！
