# Talk Dialog

旅行者: （听听评书）
茶博士刘苏: …您们要是不嫌弃我笨嘴拙舌，我就再讲讲那吃虎岩传奇老字号万民堂的故事。
茶博士刘苏: 您问这万民堂是干什么的？它卖的是各式美味菜肴，其中香辣风味乃是招牌。
茶博士刘苏: 可谓辛香扑鼻，三日而不散，入口火辣爆香，虽有百千风味，口舌不能名之！
茶博士刘苏: 就是岩王爷见了万民堂那火红喷香的美食，怕也是要口内生津，眼冒精光…
旅行者: （继续听）
茶博士刘苏: …这您就要问了，那万民堂的大厨尊姓大名呀？
茶博士刘苏: 万民堂的师傅姓卯，生在厨师世家…
茶博士刘苏: 不仅习得一手好厨艺，璃菜月菜，乃至七国佳肴全席，凡叫得上名的那是无不精通，刀功更是出神入化…
茶博士刘苏: 卯师傅有一小女名为香菱，是青出于蓝，更胜于蓝…小小年纪就游历诸国，遍寻名厨美食…
旅行者: 哦…
茶博士刘苏: 话说这日，香菱正在荻花洲捕捉蜥蜴…
茶博士刘苏: 有客人就要问了，这蜥蜴…它是人能吃的东西吗？这您就有所不知了…
茶博士刘苏: 这位香菱之所以不同于寻常大厨，就在于她能用常人意想不到的食材，想象不到的烹饪方法，做出突破窠臼的美食！
茶博士刘苏: 话正说到这，只听那荻花丛里窸窸窣窣，离香菱是越来越近，越来越近…
茶博士刘苏: 不过一会，眼看着就到了她的背后呀…
旅行者: 哎呀…
茶博士刘苏: 香菱也是一心只顾搜集食材，到这时候竟对响动毫无察觉…
茶博士刘苏: 有人就要问了，那是什么东西？那东西是凶是吉？
茶博士刘苏: 您先别急，咱们且听下回分解。
旅行者: （不听了）
茶博士刘苏: 话说这日，香菱正在荻花洲捕捉蜥蜴…
