# Talk Dialog

「炫彩呆子」: 哟，两位涂鸦新星，还有什么想了解的吗？
「炫彩呆子」: 要是你们没问题，准备出发了，我也动身去野外转一转，找找还没被涂鸦装点的好山崖。你们的节奏可不能输给我啊！
旅行者: 关于涂鸦这门艺术…
派蒙: 嗯，感觉纳塔到处都是花花绿绿的涂鸦，屋子上，树上，山上，甚至人身上…
派蒙: 这好像是你们的习俗？你们是从什么时候开始画涂鸦的呢？
「炫彩呆子」: 哦呀，你们想要了解纳塔涂鸦的历史？问得好！
「炫彩呆子」: 现在我们这些普通人掌握的涂鸦技术，其实是「燃素刻录纹」泛化后的产物。
「炫彩呆子」: 你们或许已经听说过「燃素刻录纹」了，它是由专业的刻录师操刀，为强大的部族战士刻下的花纹。
「炫彩呆子」: 每个部族都有着不同的花纹，无论是在和龙伙伴们的交流中，还是战斗之中，「燃素刻录纹」都有大用处。
派蒙: 好像有点印象…原来那个叫「燃素刻录纹」吗？
旅行者: 感觉是很不一般的象征…
「炫彩呆子」: 没错，在我们这些普通人看来，「燃素刻录纹」是勇气、能力和荣誉的符号，没有比这更前卫的东西了。
「炫彩呆子」: 所以有人就会模仿刻录师们，在各种地方喷涂类似的花纹。
「炫彩呆子」: 当然，他们是强者，我们是凡人，不一样。我们的作品没有情绪表达之外的任何功用。
「炫彩呆子」: 久而久之，喷涂的内容就从「燃素刻录纹」扩展成了各种图形，主打一个随心所欲的表达，演变成了如今的涂鸦。
派蒙: 强者的象征啊，感觉还挺有道理的…原来涂鸦背后还有这么一段演化的历史。
派蒙: 这么说来，我们也可以在「尘歌壶」里找几座墙壁足够大的房子，画上我们旅途中遇见过的强者！
旅行者: 哈哈，那我先画某位吟游诗人！
派蒙: 感觉挺合适的呢，可不可以在卖唱的身边再画一群猫猫？
「炫彩呆子」: 画，都可以画！
「炫彩呆子」: 等到你们的技艺成熟了，把所有想画的同伴和事物用一幅涂鸦展现出来，都不成问题！
「炫彩呆子」: 不过，在此之前，你们要先理解涂鸦的核心理念，好好练习一番。
派蒙: 那是当然！你就等着好啦，我们学东西向来很快的！
旅行者: 见多识广的客卿可担此重任。
派蒙: 可以喔，想想就感觉安心！不过阿圆会不会不敢再打盹了？
旅行者: 御建鸣神主尊大御所大人像？
派蒙: 要画得威严一点吗？我们要不要多养一些团雀？
旅行者: 摩诃善法大吉祥智慧主如何？
派蒙: 那我们再好好装点一下壶中洞天，多种些漂亮的花花草草！
旅行者: 也有点想画枫丹第一的大明星。
派蒙: 好主意！那华丽的露天舞台必不可少，再研究研究漂亮的灯光方案…
旅行者: 关于前卫艺术理念…
派蒙: 一提到前卫这个词，你就滔滔不绝，难道以前被很严格的老师教导过？
派蒙: 不过，你应该没有离开过纳塔才对，纳塔本地也有这种专门教艺术的学校吗？
「炫彩呆子」: 学校？我没去过那种地方。
「炫彩呆子」: 我说的这些东西，都是根据我自己的经历，结合冒险家们从外地带来的书籍，慢慢寻思出来的。
「炫彩呆子」: 真要说起来，应该是我来教别人才对？
「炫彩呆子」: 正好，我还准备在涂鸦联盟的总部留出一块培训新人的区域…
「炫彩呆子」: 如果这次成功让你们发掘出了涂鸦的才能，干脆之后的新人都由我来带好了。
派蒙: 总部？我以为涂鸦联盟就像七圣召唤牌手，是一种只存在于身份上的说法。
「炫彩呆子」: 我们好歹有着…追赶冒险家协会的远大志向，总部自然不能少，借钱凑钱也要建出来！
「炫彩呆子」: 按照计划，总部的建设应该花不了多少时间，有机会的话，一定要趁早来玩玩啊！
旅行者: 关于你的名字…
派蒙: 我之前就想问了，你真的就叫…「炫彩呆子」吗？你的本名呢？
「炫彩呆子」: 嗨呀，对于我们这些涂鸦画手来说，真名不重要，称号才是一切！
「炫彩呆子」: 我的这个称号可是来源于一个特别特别特别厉害的朋友…
「炫彩呆子」: 她说我擅长发现炫目的色彩，给人的感觉很厉害，别人说我调配涂鸦颜料时有点呆呆的，两者结合起来就是这个称号了！
「炫彩呆子」: 虽然我们认识以后并没有经常一起玩，但这个称号一直在鼓舞我！
派蒙: 特别厉害的朋友带来的外号…好像也可以理解？
派蒙: 不过「呆子」这个词…也许钻研「前卫理念」的人，已经不会在意个别词语的意思了吧…
旅行者: 我们继续研究去了。
派蒙: 嗯嗯，我们要按你的指引，继续去取材！
「炫彩呆子」: 好呀，记得用心看，仔细看！然后，尝试让自己的思维夸张地运转起来！
